zip_ref;municipio;CCAA;provincia;lat;lon
03639;Sax;C. Valenciana;Alicante;38.57000784868679;-0.8254751110899022
03640;Monóvar;C. Valenciana;Alicante;38.42743466968441;-0.8568755786418103
03649;Monóvar;C. Valenciana;Alicante;38.43638302002764;-0.9388363013288211
03650;Pinoso;C. Valenciana;Alicante;38.405545541026406;-1.0378315833789593
03657;Yecla;Murcia;Murcia;38.47744932218319;-1.0916505883117336
03658;Pinoso;C. Valenciana;Alicante;38.41766359326623;-1.0073759932968607
03659;Pinoso;C. Valenciana;Alicante;38.36880479902591;-1.069961194120763
03660;Novelda;C. Valenciana;Alicante;38.394219646059646;-0.7861747063894278
03668;Algueña;C. Valenciana;Alicante;38.343592042703435;-1.0040728290648857
03669;La Romana;C. Valenciana;Alicante;38.355161400155545;-0.9078529722996642
03670;Monforte del Cid;C. Valenciana;Alicante;38.407770433264744;-0.7192588714670627
03679;Monforte del Cid;C. Valenciana;Alicante;38.37550150286149;-0.6849489054698015
03680;Aspe;C. Valenciana;Alicante;38.32952888212617;-0.7853099902340646
03688;Hondón de las Nieves;C. Valenciana;Alicante;38.3077634252397;-0.895060483700539
03689;Hondón de los Frailes;C. Valenciana;Alicante;38.26994443819608;-0.9524069338625281
03690;San Vicente del Raspeig;C. Valenciana;Alicante;38.42706779339731;-0.5344256783495872
03698;Agost;C. Valenciana;Alicante;38.44233998246997;-0.6416787063226799
03699;Alicante;C. Valenciana;Alicante;38.40570461319819;-0.5891725001239011
03700;Dénia;C. Valenciana;Alicante;38.830144408115984;0.09378281702977101
03709;Dénia;C. Valenciana;Alicante;38.827514549734886;0.07037147661875731
03710;Calpe;C. Valenciana;Alicante;38.65270785868438;0.0443771657981996
03720;Benissa;C. Valenciana;Alicante;38.69226108532487;0.038193048008300895
03723;Alcalalí;C. Valenciana;Alicante;38.76879911674274;-0.011614288204242984
03724;Teulada;C. Valenciana;Alicante;38.695635193425844;0.12625964984003515
03725;Teulada;C. Valenciana;Alicante;38.7238406848319;0.10615910260644472
03726;Benitachell;C. Valenciana;Alicante;38.72468246608132;0.14863941273542025
03727;Jalón;C. Valenciana;Alicante;38.71245828655067;-0.031089295227039616
03728;Alcalalí;C. Valenciana;Alicante;38.74662225530843;-0.04278526889399337
03729;Llíber;C. Valenciana;Alicante;38.73024158365207;0.014607872558881447
03730;Jávea;C. Valenciana;Alicante;38.78656251006616;0.14930303696371233
03737;Jávea;C. Valenciana;Alicante;38.79911720798024;0.12167356518510296
03738;Jávea;C. Valenciana;Alicante;38.750887934954434;0.2066951945825812
03739;Jávea;C. Valenciana;Alicante;38.74846585472899;0.16526923764478985
03740;Gata de Gorgos;C. Valenciana;Alicante;38.768066321719544;0.06984671993724231
03749;Gata de Gorgos;C. Valenciana;Alicante;38.781125446126914;0.09626881151114827
03750;Pedreguer;C. Valenciana;Alicante;38.79345197835575;0.0314679390887576
03759;Benidoleig;C. Valenciana;Alicante;38.79011038345984;-0.02487953016876264
03760;Ondara;C. Valenciana;Alicante;38.826978087444424;0.015075134829721329
03769;Benimeli;C. Valenciana;Alicante;38.822489449981134;-0.03667646991139414
03770;El Verger;C. Valenciana;Alicante;38.85060400462584;-0.004757024249692876
03778;Beniarbeig;C. Valenciana;Alicante;38.81755482858209;-0.01158158499307767
03779;Els Poblets;C. Valenciana;Alicante;38.857744453597164;0.013409442636768642
03780;Pego;C. Valenciana;Alicante;38.831223075690346;-0.11710684506596654
03786;Adsubia;C. Valenciana;Alicante;38.82377083047622;-0.20347909481551074
03788;La Vall d'Alcalà;C. Valenciana;Alicante;38.82306535447066;-0.2366821170731986
03789;Vall de Ebo;C. Valenciana;Alicante;38.82736903597538;-0.12218067370286982
03790;Orba;C. Valenciana;Alicante;38.78706921481028;-0.06164457973913371
03791;La Vall de Laguar;C. Valenciana;Alicante;38.77867911139912;-0.12137675538342954
03792;Parcent;C. Valenciana;Alicante;38.74802009494258;-0.07491695467164333
03793;Castell de Castells;C. Valenciana;Alicante;38.73502818019334;-0.18707005173196012
03794;Binigembla;C. Valenciana;Alicante;38.746867573366856;-0.11580553208534818
03795;Tormos;C. Valenciana;Alicante;38.79789759636755;-0.06063259990480109
03801;Alcoy;C. Valenciana;Alicante;38.66539448502875;-0.47908671041464956
03802;Alcoy;C. Valenciana;Alicante;38.6942752885634;-0.5486913443508277
03803;Alcoy;C. Valenciana;Alicante;38.70359043070014;-0.4813666224744182
03804;Alcoy;C. Valenciana;Alicante;38.71108535249654;-0.46804568963835047
03810;Benilloba;C. Valenciana;Alicante;38.70568370582568;-0.39569527723283515
03811;Gorga;C. Valenciana;Alicante;38.718562263898335;-0.3354325989973026
03812;Benimassot;C. Valenciana;Alicante;38.74595279453328;-0.3369430907879621
03813;Facheca;C. Valenciana;Alicante;38.743979239518396;-0.2542640023480836
03814;Alcoleja;C. Valenciana;Alicante;38.676711692174194;-0.3314544751452958
03815;Penàguila;C. Valenciana;Alicante;38.65814616503073;-0.3734945668662619
03816;Benifallim;C. Valenciana;Alicante;38.65496036641686;-0.4116658110626977
03819;Alcoy;C. Valenciana;Alicante;38.648874863489105;-0.45616056991516807
03820;Cocentaina;C. Valenciana;Alicante;38.7411481902199;-0.4497039639200713
03827;Benillup;C. Valenciana;Alicante;38.76618631314544;-0.3725982240833468
03828;Planes;C. Valenciana;Alicante;38.79228532917053;-0.33158398949737716
03829;L'Alqueria d'Asnar;C. Valenciana;Alicante;38.77190282539943;-0.4228886143420081
03830;Muro de Alcoy;C. Valenciana;Alicante;38.7813067264556;-0.4588190933189703
03837;Agres;C. Valenciana;Alicante;38.78691459592052;-0.5119309924664118
03838;Alfafara;C. Valenciana;Alicante;38.78088583152549;-0.5637517883976724
03839;Muro de Alcoy;C. Valenciana;Alicante;38.79674813031316;-0.4311738571078944
03840;Gaianes;C. Valenciana;Alicante;38.81593011090853;-0.41083676186400314
03841;Alcocer de Planes;C. Valenciana;Alicante;38.793043880158244;-0.4014605904017412
03850;Beniarrés;C. Valenciana;Alicante;38.82562423513991;-0.36308902237013113
03860;Lorcha;C. Valenciana;Alicante;38.84968512044866;-0.3086567978957542
03870;Cocentaina;C. Valenciana;Alicante;38.70179177396715;-0.4215072239839634
04001;Almería;Andalucía;Almería;36.83800726187195;-2.464078339574887
04002;Almería;Andalucía;Almería;36.84455786847574;-2.5119742375406346
04003;Almería;Andalucía;Almería;36.844558695262684;-2.4650835743311177
04004;Almería;Andalucía;Almería;36.83800702983647;-2.4605275795352353
04005;Almería;Andalucía;Almería;36.84223392251475;-2.455968749367301
04006;Almería;Andalucía;Almería;36.84095048575272;-2.447860463008106
04007;Almería;Andalucía;Almería;36.82931932519998;-2.439161649341744
04008;Almería;Andalucía;Almería;36.86698572487749;-2.4984528320680037
04009;Almería;Andalucía;Almería;36.86231858514148;-2.454217643987006
04071;Almería;Andalucía;Almería;35.939356386790216;-3.0349864026028213
04100;Níjar;Andalucía;Almería;36.95860467344499;-2.2083094273612454
04110;Níjar;Andalucía;Almería;36.93780436071647;-2.128438738919136
04113;Níjar;Andalucía;Almería;36.88007637100567;-2.165710073157913
04114;Lucainena de las Torres;Andalucía;Almería;36.98125436532564;-2.096148881317549
04115;Níjar;Andalucía;Almería;36.84516302995059;-2.041433661535629
04116;Níjar;Andalucía;Almería;36.89154912749788;-2.0608346819733847
04117;Níjar;Andalucía;Almería;36.858313434411336;-2.1656672645440938
04118;Níjar;Andalucía;Almería;36.771267448397964;-2.1065992860425244
04119;Níjar;Andalucía;Almería;36.98218484399504;-2.2416012353676074
04120;Almería;Andalucía;Almería;36.84974083494596;-2.4025778518895105
04130;Almería;Andalucía;Almería;36.85987363657238;-2.353042335627361
04131;Almería;Andalucía;Almería;36.847839244057965;-2.2987145512356655
04140;Carboneras;Andalucía;Almería;36.99154575749032;-1.903305810888546
04149;Sorbas;Andalucía;Almería;36.99105021870168;-1.9578787638839055
04150;Almería;Andalucía;Almería;36.82517947965323;-2.242023529133051
04151;Níjar;Andalucía;Almería;36.773497090045105;-2.201112742911792
04160;Almería;Andalucía;Almería;36.92107230337939;-2.3110195511722833
04200;Tabernas;Andalucía;Almería;37.063581639788495;-2.354500771075721
04210;Lucainena de las Torres;Andalucía;Almería;37.07032849877184;-2.20881253878339
04211;Tabernas;Andalucía;Almería;37.04123284285543;-2.216587934841196
04212;Tabernas;Andalucía;Almería;37.16288488824301;-2.4318833865265335
04213;Senés;Andalucía;Almería;37.188853428358435;-2.334646829240805
04230;Huércal de Almería;Andalucía;Almería;36.887181035508185;-2.46553254001586
04240;Viator;Andalucía;Almería;36.8942282679581;-2.3989461860781462
04250;Pechina;Andalucía;Almería;36.914790915865225;-2.4300191763823005
04259;Pechina;Andalucía;Almería;36.951415569153426;-2.3916742502434376
04260;Rioja;Andalucía;Almería;36.97109641449038;-2.440096285475339
04270;Sorbas;Andalucía;Almería;37.09130278754135;-2.1199501756970394
04271;Sorbas;Andalucía;Almería;37.21183666719274;-2.072908739472005
04274;Uleila del Campo;Andalucía;Almería;37.17612456422531;-2.1848396867815447
04275;Tahal;Andalucía;Almería;37.2037696823771;-2.2998867749308127
04276;Alcudia de Monteagud;Andalucía;Almería;37.19574143270654;-2.2400136933884163
04277;Sorbas;Andalucía;Almería;37.07188339009394;-2.032920602637923
04278;Sorbas;Andalucía;Almería;37.14273299019275;-2.0695409212997276
04279;Sorbas;Andalucía;Almería;37.13874732253058;-2.1580861209900593
04280;Los Gallardos;Andalucía;Almería;37.170690113801314;-1.936698876065502
04288;Los Gallardos;Andalucía;Almería;37.172147476078365;-1.9771751731263043
04289;Sorbas;Andalucía;Almería;37.12491402498935;-2.015670719770442
04400;Alhama de Almería;Andalucía;Almería;36.94546947812469;-2.5751151311557816
04409;Huécija;Andalucía;Almería;36.94821120116596;-2.622408994140114
04410;Benahadux;Andalucía;Almería;36.91603970506288;-2.473946435566378
04420;Santa Fe de Mondújar;Andalucía;Almería;36.991328033815;-2.5222703235367807
04430;Rágol;Andalucía;Almería;36.96637814086206;-2.686290845959618
04431;Illar;Andalucía;Almería;36.981989448899526;-2.646245742495657
04440;Rágol;Andalucía;Almería;37.000181160172694;-2.6937669971033924
04450;Canjáyar;Andalucía;Almería;36.991408771638454;-2.7351978729298736
04458;Beires;Andalucía;Almería;36.99620764168437;-2.7961923619817988
04459;Ohanes;Andalucía;Almería;37.06153129269864;-2.761209805448834
04460;Fondón;Andalucía;Almería;36.94525036352466;-2.8490322272866484
04470;Láujar de Andarax;Andalucía;Almería;37.011156196790175;-2.902898903381477
04479;Bayárcal;Andalucía;Almería;37.03427886198032;-2.9308721316592514
04480;Alcolea;Andalucía;Almería;36.9567083241559;-2.960769820279712
04500;Fiñana;Andalucía;Almería;37.18789141361365;-2.8567361103976974
04510;Abrucena;Andalucía;Almería;37.169125541278994;-2.7716668918499416
04520;Abrucena;Andalucía;Almería;37.129506622406105;-2.7930634211566594
04530;Las Tres Villas;Andalucía;Almería;37.13441348127757;-2.720513121994028
04531;Alboloduy;Andalucía;Almería;37.054374046935685;-2.6443167009454798
04532;Las Tres Villas;Andalucía;Almería;37.16859083506643;-2.7210011751271654
04533;Abrucena;Andalucía;Almería;37.118864571850715;-2.83656527755983
04540;Nacimiento;Andalucía;Almería;37.121943699071835;-2.657173770602669
04549;Nacimiento;Andalucía;Almería;37.16715831528849;-2.6278147735224926
04550;Gérgal;Andalucía;Almería;37.14106776310293;-2.533145897762457
04558;Gérgal;Andalucía;Almería;37.08409483082678;-2.5882507977848164
04559;Gérgal;Andalucía;Almería;37.150128178996866;-2.5323851733792924
04560;Gádor;Andalucía;Almería;36.95594979225273;-2.50743529097185
04567;Alhabia;Andalucía;Almería;36.994008728968346;-2.560623590223709
04568;Alsodux;Andalucía;Almería;37.03113842016471;-2.5849141336599
04569;Terque;Andalucía;Almería;36.95435816705599;-2.6367574675061602
04600;Huércal-Overa;Andalucía;Almería;37.40095360334492;-1.9013557043171083
04610;Cuevas del Almanzora;Andalucía;Almería;37.29799477849896;-1.8526799236409257
04616;Cuevas del Almanzora;Andalucía;Almería;37.25434129229888;-1.7739867395368294
04617;Cuevas del Almanzora;Andalucía;Almería;37.2448173903052;-1.7976097595531797
04618;Cuevas del Almanzora;Andalucía;Almería;37.27922795551701;-1.8139945573861433
04619;Cuevas del Almanzora;Andalucía;Almería;37.33041449840974;-1.8277885864934604
04620;Vera;Andalucía;Almería;37.22650995226211;-1.8675738296837232
04621;Vera;Andalucía;Almería;37.22106764824866;-1.8199683459069775
04628;Antas;Andalucía;Almería;37.233795443667205;-1.9233903459251
04629;Antas;Andalucía;Almería;37.26814998484764;-1.976433642948732
04630;Garrucha;Andalucía;Almería;37.187403973213264;-1.8315894012761946
04638;Mojácar;Andalucía;Almería;37.11430177201301;-1.8662850680264744
04639;Turre;Andalucía;Almería;37.111330472884944;-1.9321844177842402
04640;Pulpí;Andalucía;Almería;37.39551435038687;-1.7232838569787514
04647;Cuevas del Almanzora;Andalucía;Almería;37.39275840926151;-1.789983311745273
04648;Pulpí;Andalucía;Almería;37.363869949410514;-1.6979866913769364
04649;Pulpí;Andalucía;Almería;37.40016769537959;-1.7487701074469806
04650;Zurgena;Andalucía;Almería;37.3615194320534;-2.034962394359962
04660;Arboleas;Andalucía;Almería;37.33176814347022;-2.090260684286896
04661;Zurgena;Andalucía;Almería;37.38868853647276;-2.056757483007595
04662;Zurgena;Andalucía;Almería;37.33466474737454;-1.972039622827752
04690;Huércal-Overa;Andalucía;Almería;37.46677358281458;-1.8648997762574087
04691;Huércal-Overa;Andalucía;Almería;37.478318568424456;-1.9291597813329016
04692;Huércal-Overa;Andalucía;Almería;37.45545597260423;-2.033853173376661
04693;Huércal-Overa;Andalucía;Almería;37.47480224141372;-1.9902244553889645
04694;Huércal-Overa;Andalucía;Almería;37.41840959403262;-1.8727042585428293
04700;El Ejido;Andalucía;Almería;36.77342442353589;-2.806788485362532
04710;El Ejido;Andalucía;Almería;36.79311553354645;-2.749588066614215
04711;El Ejido;Andalucía;Almería;36.70826979579446;-2.7775861172225063
04712;El Ejido;Andalucía;Almería;36.75569154153336;-2.8724241740460283
04713;Berja;Andalucía;Almería;36.77238871802363;-2.921603788765079
04715;El Ejido;Andalucía;Almería;36.744789691111514;-2.8386596165887785
04716;El Ejido;Andalucía;Almería;36.74854874041214;-2.7506884357519588
04717;El Ejido;Andalucía;Almería;36.71196997161585;-2.7019996881947237
04720;Roquetas de Mar;Andalucía;Almería;36.82151551064709;-2.586937294976248
04721;Vícar;Andalucía;Almería;36.81348510248548;-2.602435274919701
04727;Vícar;Andalucía;Almería;36.834716932921786;-2.622054081971952
04728;Felix;Andalucía;Almería;36.87631727266191;-2.6988026206766476
04729;Enix;Andalucía;Almería;36.87565655478757;-2.5965418925522004
04738;Vícar;Andalucía;Almería;36.810166907558155;-2.6651840715627677
04740;Roquetas de Mar;Andalucía;Almería;36.75247455545148;-2.6281983550907446
04741;Roquetas de Mar;Andalucía;Almería;36.76044692508854;-2.6512058142821577
04743;Roquetas de Mar;Andalucía;Almería;36.731022416660196;-2.6554240273890772
04745;La Mojonera;Andalucía;Almería;36.75724633331586;-2.687752166052943
04746;La Mojonera;Andalucía;Almería;36.79670956010733;-2.6975101430207746
04750;Dalías;Andalucía;Almería;36.848512124942395;-2.8231142157737543
04760;Berja;Andalucía;Almería;36.87505665791921;-2.914097384452674
04768;Alcolea;Andalucía;Almería;36.92127616539015;-3.018956680470845
04769;Berja;Andalucía;Almería;36.84231149303881;-2.983224962609747
04770;Adra;Andalucía;Almería;36.77931038903534;-3.065040646101307
04778;Adra;Andalucía;Almería;36.75564119329515;-3.074589969132799
04779;Adra;Andalucía;Almería;36.76049263839342;-2.9801282160302107
04800;Albox;Andalucía;Almería;37.38281354251416;-2.1555008920716707
04810;Oria;Andalucía;Almería;37.45438016654675;-2.2973485200011776
04811;Oria;Andalucía;Almería;37.49893609068965;-2.2826874832917845
04812;Albox;Andalucía;Almería;37.435657443158576;-2.177661936304897
04813;Oria;Andalucía;Almería;37.49610193459209;-2.1497288263464003
04814;Albox;Andalucía;Almería;37.40400660106746;-2.1200224766976166
04815;Albánchez;Andalucía;Almería;37.3227119139788;-2.136810864007345
04820;Vélez-Blanco;Andalucía;Almería;37.61159425889664;-2.0445567059365883
04825;Chirivel;Andalucía;Almería;37.60644776558724;-2.275715453065945
04826;Vélez-Rubio;Andalucía;Almería;37.61822871636883;-2.148096250460271
04827;Vélez-Rubio;Andalucía;Almería;37.55740232185991;-2.0281814988901714
04828;Vélez-Rubio;Andalucía;Almería;37.59167781203637;-2.1001038556045977
04829;Vélez-Rubio;Andalucía;Almería;37.64002378194085;-2.0482097410118656
04830;Vélez-Blanco;Andalucía;Almería;37.78098434873212;-2.093695566401307
04838;María;Andalucía;Almería;37.71439009499693;-2.227844560865033
04839;Vélez-Blanco;Andalucía;Almería;37.84709095579208;-2.218908180695547
04850;Cantoria;Andalucía;Almería;37.3449069141868;-2.186672436181334
04857;Albánchez;Andalucía;Almería;37.279647694502934;-2.178424629437431
04858;Cantoria;Andalucía;Almería;37.29749131003989;-2.153303017082939
04859;Chercos;Andalucía;Almería;37.268644466780714;-2.218499591777154
04860;Olula del Río;Andalucía;Almería;37.37909235682012;-2.303263903656046
04867;Laroya;Andalucía;Almería;37.30167431426281;-2.3083336442949043
04868;Laroya;Andalucía;Almería;37.304402763920805;-2.334400239366237
04869;Fines;Andalucía;Almería;37.36542039949277;-2.26752904701664
04870;Purchena;Andalucía;Almería;37.34680520059037;-2.3586037249810285
04877;Somontín;Andalucía;Almería;37.417142025858396;-2.3903999868314934
04878;Sierro;Andalucía;Almería;37.300417368119625;-2.3903836955533517
04879;Urrácal;Andalucía;Almería;37.392885449195376;-2.3489478987885852
